0.4541015625,0.462890625,0.4645182291666667,0.4606119791666667,0.4573567708333333,0.4541015625
0.4609375,0.4710286458333333,0.4694010416666667,0.4703776041666667,0.4651692708333333,0.4641927083333333
0.4664713541666667,0.478515625,0.4772135416666667,0.4749348958333333,0.4752604166666667,0.47265625
0.4723307291666667,0.4833984375,0.4837239583333333,0.4827473958333333,0.4820963541666667,0.48046875
0.4772135416666667,0.4873046875,0.490234375,0.4899088541666667,0.4879557291666667,0.4847005208333333
0.4807942708333333,0.4931640625,0.4921875,0.4928385416666667,0.4921875,0.4879557291666667
0.4886067708333333,0.4964192708333333,0.4957682291666667,0.4944661458333333,0.4934895833333333,0.4905598958333333
0.4918619791666667,0.4996744791666667,0.4951171875,0.4954427083333333,0.4931640625,0.490234375
0.4990234375,0.5009765625,0.498046875,0.4951171875,0.4918619791666667,0.4908854166666667
0.4990234375,0.5009765625,0.4967447916666667,0.4899088541666667,0.4895833333333333,0.4892578125
0.4977213541666667,0.4973958333333333,0.4915364583333333,0.4860026041666667,0.4856770833333333,0.4856770833333333
0.4944661458333333,0.4938151041666667,0.4866536458333333,0.4794921875,0.4794921875,0.4788411458333333
0.4928385416666667,0.4856770833333333,0.4778645833333333,0.4720052083333333,0.4739583333333333,0.47265625
0.48828125,0.4827473958333333,0.4739583333333333,0.4671223958333333,0.4654947916666667,0.4661458333333333
0.4869791666666667,0.4749348958333333,0.4671223958333333,0.4625651041666667,0.458984375,0.4586588541666667
0.4794921875,0.4645182291666667,0.4557291666666667,0.4534505208333333,0.4495442708333333,0.4501953125
0.4723307291666667,0.4593098958333333,0.4475911458333333,0.4427083333333333,0.4423828125,0.4384765625
0.46484375,0.4488932291666667,0.4378255208333333,0.4339192708333333,0.4309895833333333,0.4274088541666667
0.4567057291666667,0.4404296875,0.4293619791666667,0.4205729166666667,0.4173177083333333,0.416015625
0.4466145833333333,0.4280598958333333,0.4176432291666667,0.4072265625,0.404296875,0.4020182291666667
0.4342447916666667,0.4173177083333333,0.4033203125,0.3922526041666667,0.390625,0.3860677083333333
0.4248046875,0.4016927083333333,0.3854166666666667,0.3763020833333333,0.3727213541666667,0.3723958333333333
0.4117838541666667,0.3834635416666667,0.3701171875,0.3587239583333333,0.3557942708333333,0.3541666666666667
0.3971354166666667,0.3626302083333333,0.3505859375,0.3408203125,0.3372395833333333,0.3346354166666667
0.3798828125,0.3408203125,0.3291015625,0.3193359375,0.3121744791666667,0.3151041666666667
0.3561197916666667,0.3196614583333333,0.3072916666666667,0.2952473958333333,0.2939453125,0.2926432291666667
0.3336588541666667,0.291015625,0.2884114583333333,0.2718098958333333,0.2698567708333333,0.2626953125
0.30859375,0.2652994791666667,0.2568359375,0.2421875,0.23763020833333334,0.23502604166666666
0.275390625,0.22884114583333334,0.22298177083333334,0.21028645833333334,0.2060546875,0.19694010416666666
0.2314453125,0.19303385416666666,0.18684895833333334,0.1669921875,0.16959635416666666,0.158203125
0.17805989583333334,0.1494140625,0.146484375,0.13248697916666666,0.1328125,0.12109375
0.12044270833333333,0.10188802083333333,0.09895833333333333,0.08984375,0.08430989583333333,0.07291666666666667
0.0,0.0,0.0,0.0,0.0,0.0
