0.005859375         ,0.0029296875        ,0.0013020833333333333 ,0.0029296875         ,0.004231770833333333 ,-0.0009765625        ,
0.08919270833333333 ,0.0595703125        ,0.0439453125          ,0.026041666666666668 ,0.021158854166666668 ,0.013997395833333334 ,
0.16080729166666666 ,0.11653645833333333 ,0.08170572916666667   ,0.050455729166666664 ,0.033854166666666664 ,0.02734375           ,
0.19140625          ,0.14290364583333334 ,0.10807291666666667   ,0.08072916666666667  ,0.056966145833333336 ,0.039388020833333336 ,
0.21451822916666666 ,0.16341145833333334 ,0.12825520833333334   ,0.09993489583333333  ,0.0771484375         ,0.059244791666666664 ,
0.2373046875        ,0.18229166666666666 ,0.1435546875          ,0.11490885416666667  ,0.09309895833333333  ,0.076171875          ,
0.255859375         ,0.20149739583333334 ,0.158203125           ,0.130859375          ,0.10709635416666667  ,0.08951822916666667  ,
0.2757161458333333  ,0.21614583333333334 ,0.17610677083333334   ,0.14518229166666666  ,0.1181640625         ,0.10221354166666667  ,
0.2939453125        ,0.2333984375        ,0.19010416666666666   ,0.15657552083333334  ,0.1318359375         ,0.111328125          ,
0.3098958333333333  ,0.24967447916666666 ,0.20377604166666666   ,0.17252604166666666  ,0.1435546875         ,0.12337239583333333  ,
0.3277994791666667  ,0.265625            ,0.2197265625          ,0.1875               ,0.15852864583333334  ,0.1416015625         ,
0.3450520833333333  ,0.2815755208333333  ,0.23665364583333334   ,0.20182291666666666  ,0.17317708333333334  ,0.15234375           ,
0.3639322916666667  ,0.2985026041666667  ,0.2522786458333333    ,0.21875              ,0.1865234375         ,0.16666666666666666  ,
0.380859375         ,0.3154296875        ,0.2672526041666667    ,0.234375             ,0.2021484375         ,0.18131510416666666  ,
0.3974609375        ,0.3307291666666667  ,0.2835286458333333    ,0.24967447916666666  ,0.216796875          ,0.197265625          ,
0.4169921875        ,0.3483072916666667  ,0.3011067708333333    ,0.2662760416666667   ,0.23372395833333334  ,0.21321614583333334  ,
0.4352213541666667  ,0.365234375         ,0.3151041666666667    ,0.2835286458333333   ,0.24967447916666666  ,0.2333984375         ,
0.4514973958333333  ,0.3850911458333333  ,0.3349609375          ,0.3014322916666667   ,0.2672526041666667   ,0.24739583333333334  ,
0.4680989583333333  ,0.4039713541666667  ,0.3531901041666667    ,0.3196614583333333   ,0.2858072916666667   ,0.2718098958333333   ,
0.4876302083333333  ,0.423828125         ,0.3736979166666667    ,0.3401692708333333   ,0.3046875            ,0.2867838541666667   ,
0.5045572916666666  ,0.4427083333333333  ,0.3938802083333333    ,0.36328125           ,0.3258463541666667   ,0.3079427083333333   ,
0.5234375           ,0.4635416666666667  ,0.4130859375          ,0.3841145833333333   ,0.349609375          ,0.3294270833333333   ,
0.5413411458333334  ,0.4827473958333333  ,0.435546875           ,0.4069010416666667   ,0.369140625          ,0.35546875           ,
0.5651041666666666  ,0.5061848958333334  ,0.4609375             ,0.4309895833333333   ,0.3942057291666667   ,0.3779296875         ,
0.5856119791666666  ,0.5309244791666666  ,0.4853515625          ,0.4576822916666667   ,0.4212239583333333   ,0.4065755208333333   ,
0.6080729166666666  ,0.5563151041666666  ,0.5123697916666666    ,0.4814453125         ,0.4436848958333333   ,0.4319661458333333   ,
0.6318359375        ,0.5810546875        ,0.5426432291666666    ,0.5133463541666666   ,0.4752604166666667   ,0.4729817708333333   ,
0.6565755208333334  ,0.6077473958333334  ,0.5677083333333334    ,0.552734375          ,0.5104166666666666   ,0.50390625           ,
0.6871744791666666  ,0.63671875          ,0.6012369791666666    ,0.5888671875         ,0.5413411458333334   ,0.5423177083333334   ,
0.7184244791666666  ,0.6741536458333334  ,0.6380208333333334    ,0.6282552083333334   ,0.5999348958333334   ,0.6110026041666666   ,
0.7587890625        ,0.7180989583333334  ,0.6988932291666666    ,0.6917317708333334   ,0.6461588541666666   ,0.6650390625         ,
0.81640625          ,0.78515625          ,0.7542317708333334    ,0.7373046875         ,0.6956380208333334   ,0.7014973958333334   ,
0.8577473958333334  ,0.8277994791666666  ,0.7815755208333334    ,0.7571614583333334   ,0.7216796875         ,0.7262369791666666   ,
